Over_Drawn_MEAN,Missed_Payment_Date_MEAN,AMT_DRAWINGS_ATM_CURRENT_MEAN,AMT_BALANCE_MEAN,DAYS_BIRTH,CNT_DRAWINGS_CURRENT_MEAN,DAYS_CREDIT_ENDDATE_MEAN,DAYS_REGISTRATION,DAYS_CREDIT_ENDDATE_MIN,CREDIT_TYPE_Credit_card_MEAN,TARGET,SK_ID_CURR
0.0,0.05884,382.5,15172.07,-19730.0,0.1904,1171.0,-143.0,-2009.0,0.2,0.0,101175
0.0,0.0,0.0,0.0,-20030.0,0.0,397.0,-4300.0,397.0,0.0,0.0,101176
0.1428,0.012985,0.0,304579.12,-15870.0,1.643,2510.0,-6964.0,-2564.0,0.238,0.0,101177
0.0,0.3,0.0,0.0,-19940.0,0.0,-1060.0,-12390.0,-2216.0,0.1111,0.0,101178
0.0,0.2942,0.0,0.0,-14330.0,0.0,-574.5,-1799.0,-1747.0,0.1666,0.0,101179
0.0,0.0,0.0,0.0,-15460.0,0.0,1224.0,-9570.0,1224.0,0.0,0.0,101180
0.0,0.0,0.0,0.0,-11010.0,0.0,464.0,-5236.0,464.0,0.0,0.0,101182
0.0,0.2632,0.0,0.0,-10490.0,0.0,757.0,-2194.0,366.0,0.0,0.0,101183
0.0,0.4666,0.0,0.0,-18930.0,0.0,-552.0,-4750.0,-2072.0,0.1111,0.0,101184
0.0,0.0,1071.4286,6833.818,-15890.0,0.02083,-730.0,-10000.0,-1112.0,0.0,0.0,101185
0.524,0.1428,2794.3547,79936.15,-19300.0,0.365,0.0,-2712.0,0.0,0.0,0.0,101187
0.0,0.0,0.0,0.0,-14190.0,0.0,-229.5,-1743.0,-970.0,0.0,0.0,101188
0.0,0.2174,0.0,0.0,-21330.0,0.0,-318.5,-7796.0,-917.0,0.25,0.0,101189
0.0,0.2,0.0,0.0,-15590.0,0.0,-475.8,-3954.0,-2178.0,0.1111,0.0,101191
0.0,0.02272,0.0,0.0,-10460.0,0.0,-471.5,-5024.0,-763.0,0.0,0.0,101192
0.0,0.0,0.0,0.0,-20900.0,0.0,-876.0,-720.0,-2660.0,0.25,0.0,101195
0.0,0.0,75000.0,0.0,-8144.0,0.6665,1366.0,-8130.0,155.0,0.5,0.0,101196
0.0,0.2,0.0,0.0,-10190.0,0.0,3296.0,-832.0,-1111.0,0.3635,1.0,101197
0.0,0.4,0.0,0.0,-10790.0,0.0,8.25,-4904.0,-1674.0,0.0,0.0,101199
0.0,0.0,0.0,0.0,-12670.0,0.0,-772.0,-10104.0,-2290.0,0.0,1.0,101201
0.0,0.0,0.0,0.0,-12024.0,0.0,-39.0,-243.0,-39.0,1.0,0.0,101202
0.0,0.0,0.0,0.0,-11624.0,0.0,0.0,-2616.0,0.0,0.0,0.0,101203
0.0,0.0,31500.0,14304.825,-12856.0,5.715,5.0,-2936.0,5.0,0.0,0.0,101205
0.0,0.0833,0.0,0.0,-24240.0,0.0,-2052.0,-4100.0,-2052.0,0.0,0.0,101206
0.0,0.01266,9698.275,8768.579,-17970.0,1.862,338.5,-5076.0,-2020.0,0.2,0.0,101207
0.0,0.0,0.0,0.0,-13784.0,0.0,-482.8,-6260.0,-1532.0,0.1666,0.0,101208
0.0,0.0,0.0,0.0,-18800.0,0.0,-790.5,-5864.0,-1442.0,0.0,0.0,101209
0.0,0.0,0.0,18735.0,-11950.0,0.3333,100.9,-5856.0,-881.0,0.3,0.0,101210
0.0,0.1702,0.0,0.0,-13870.0,0.0,8930.0,-315.0,-2438.0,0.3333,0.0,101212
0.0,0.0,0.0,0.0,-15460.0,0.0,6064.0,-5120.0,1713.0,0.5,0.0,101214
0.0,0.2812,0.0,0.0,-11770.0,0.0,1788.0,-820.0,-2182.0,0.0,0.0,101215
0.1957,0.153,4287.363,26233.082,-17970.0,0.2174,-291.8,-9736.0,-1140.0,0.1428,0.0,101216
0.0,0.2354,0.0,0.0,-20480.0,0.0,-1455.0,-6300.0,-1455.0,0.0,0.0,101217
0.0,0.1305,0.0,0.0,-20720.0,0.0,6468.0,-11790.0,-291.0,0.6,0.0,101218
0.0,0.05884,0.0,0.0,-10810.0,0.0,4224.0,-333.0,-2426.0,0.4285,0.0,101219
0.0,0.3076,0.0,0.0,-9800.0,0.0,0.0,-4544.0,0.0,0.0,0.0,101220
0.0714,0.0,9803.571,209283.86,-10560.0,2.785,-83.4,-4732.0,-1332.0,0.2,0.0,101221
0.0,0.0,0.0,0.0,-8990.0,0.0,-783.5,-8630.0,-825.0,0.0,0.0,101222
0.0,0.0,0.0,0.0,-23070.0,0.0,-1767.0,-5416.0,-2294.0,0.0,0.0,101224
0.0,0.375,0.0,0.0,-11280.0,0.0,394.0,-5210.0,193.0,0.5,0.0,101226
0.0,0.2075,0.0,0.0,-23230.0,0.0,-1353.0,-558.0,-1353.0,0.0,0.0,101227
0.0,0.0,0.0,0.0,-15410.0,0.0,308.0,-5680.0,308.0,0.0,0.0,101228
0.0,0.0,0.0,0.0,-9130.0,0.0,-35.34,-3856.0,-966.0,0.3333,0.0,101229
0.0,0.02702,0.0,0.0,-11700.0,0.0,1718.0,-244.0,-1871.0,0.2222,0.0,101230
0.8,0.0625,18425.893,396792.78,-14070.0,1.5,0.0,-8216.0,0.0,0.0,1.0,101231
0.10345,0.07794,2093.0232,42396.65,-13270.0,0.092,-1384.0,-4052.0,-2492.0,0.1428,0.0,101232
0.0,0.0,0.0,0.0,-11930.0,0.0,-683.0,-1424.0,-1458.0,0.4,0.0,101233
0.0,0.2128,0.0,0.0,-14290.0,0.0,-2060.0,-507.0,-2060.0,0.0,0.0,101234
0.0,0.0,0.0,0.0,-21020.0,0.0,0.0,-322.0,0.0,0.0,0.0,101235
0.010414,0.0,2718.75,14523.3125,-23040.0,0.1042,822.0,-10264.0,-337.0,0.5,0.0,101236
0.0,0.16,0.0,0.0,-7936.0,0.0,7960.0,-1319.0,84.0,0.6,0.0,101238
0.0,0.0,0.0,0.0,-9170.0,0.0,-650.0,-3766.0,-650.0,0.0,0.0,101239
0.0,0.09375,0.0,0.0,-18980.0,0.0,-1032.0,-5620.0,-2428.0,0.375,0.0,101240
0.0,0.03845,0.0,0.0,-11730.0,0.0,-787.5,-11730.0,-2294.0,0.0,0.0,101241
0.0,0.0,0.0,0.0,-16260.0,0.0,0.0,-1884.0,0.0,0.0,0.0,101242
0.0,0.0,0.0,0.0,-8400.0,0.0,74.7,-2736.0,20.0,0.0,1.0,101245
0.0,0.1081,0.0,0.0,-20300.0,0.0,-892.0,-1072.0,-2540.0,0.4285,0.0,101246
0.0,0.2273,0.0,0.0,-21460.0,0.0,-21340.0,-1450.0,-41820.0,0.5,0.0,101247
0.0,0.3333,0.0,0.0,-11640.0,0.0,421.8,-1782.0,-435.0,0.3333,0.0,101248
0.0625,0.1765,49781.25,492330.56,-18050.0,2.875,-58.16,-5350.0,-341.0,0.4285,0.0,101249
0.0,0.0,0.0,0.0,-22020.0,0.0,156.5,-10090.0,-2124.0,0.5,0.0,101250
0.0,0.0,0.0,0.0,-14880.0,0.0,-796.5,-8830.0,-1771.0,0.0,0.0,101251
0.0,0.4375,0.0,0.0,-11500.0,0.0,-696.5,-397.0,-1045.0,0.5,0.0,101252
0.0,0.0,0.0,0.0,-23220.0,0.0,-1378.0,-14060.0,-1460.0,0.0,0.0,101253
0.0,0.0961,0.0,0.0,-10840.0,0.0,-227.5,-4744.0,-1247.0,0.125,0.0,101254
0.0,0.0,0.0,0.0,-8320.0,0.0,7104.0,-3252.0,-325.0,0.5,0.0,101255
0.0,0.25,0.0,0.0,-19440.0,0.0,485.5,-597.0,-512.0,0.0,0.0,101256
0.0,0.0,0.0,0.0,-13620.0,0.0,-557.5,-1343.0,-1746.0,0.0,0.0,101257
0.0,0.0,0.0,0.0,-18780.0,0.0,-463.2,-9710.0,-1354.0,0.0,0.0,101260
0.0,0.05554,0.0,0.0,-13430.0,0.0,0.0,-4440.0,0.0,1.0,0.0,101261
0.0,0.0,0.0,0.0,-23970.0,0.0,-1305.0,-6810.0,-2454.0,0.1111,0.0,101262
0.0,0.05884,0.0,0.0,-9176.0,0.0,975.0,-876.0,975.0,1.0,0.0,101263
0.0,0.0,0.0,0.0,-21650.0,0.0,-1624.0,-294.0,-1624.0,0.0,0.0,101264
0.0,0.0,0.0,0.0,-8180.0,0.0,83.5,-2702.0,-676.0,0.3333,0.0,101265
0.0,0.0,0.0,0.0,-11100.0,0.0,-44.5,-4264.0,-215.0,0.0,0.0,101266
0.0,0.2444,0.0,0.0,-19550.0,0.0,-598.5,-5836.0,-2276.0,0.25,0.0,101267
0.0,0.0,0.0,0.0,-22740.0,0.0,872.0,-9870.0,872.0,1.0,0.0,101270
0.0,0.06665,0.0,0.0,-21460.0,0.0,-850.5,-13950.0,-2194.0,0.0,0.0,101272
0.0,0.0,0.0,0.0,-21250.0,0.0,-383.0,-4384.0,-383.0,0.0,0.0,101273
0.0,0.1754,0.0,0.0,-23150.0,0.0,0.0,-11550.0,0.0,0.0,0.0,101274
0.0,0.0,0.0,0.0,-18880.0,0.0,742.0,-386.0,742.0,1.0,0.0,101275
0.0,0.3691,0.0,0.0,-11220.0,0.0,-1115.0,-3096.0,-2514.0,0.1666,0.0,101276
0.0,0.4,0.0,0.0,-15930.0,0.0,406.8,-2526.0,-583.0,0.5,1.0,101277
0.0,0.04166,0.0,0.0,-19500.0,0.0,-267.8,-4896.0,-1613.0,0.1666,0.0,101278
0.0,0.0,0.0,0.0,-10390.0,0.0,-48.0,-423.0,-48.0,0.0,0.0,101280
0.0,0.03705,0.0,0.0,-18780.0,0.0,-733.0,-3876.0,-1818.0,0.2,0.0,101282
0.0,0.119,0.0,0.0,-20670.0,0.0,-1777.0,-1116.0,-1777.0,0.0,0.0,101283
0.0,0.0435,0.0,0.0,-15340.0,0.0,-626.0,-8000.0,-626.0,0.0,0.0,101284
0.0,0.0,0.0,0.0,-21170.0,0.0,1309.0,-1161.0,1309.0,0.0,0.0,101285
0.0,0.0,0.0,0.0,-12170.0,0.0,-271.2,-4710.0,-1754.0,0.0,1.0,101286
0.75,0.1875,12600.0,61077.387,-19100.0,1.25,0.0,-7700.0,0.0,0.0,0.0,101288
0.0,0.0,0.0,0.0,-19460.0,0.0,-975.0,-9560.0,-2324.0,0.4,0.0,101289
0.0,0.0,0.0,0.0,-10850.0,0.0,1320.0,-10130.0,-2344.0,0.3333,0.0,101290
0.0,0.0,0.0,0.0,-20980.0,0.0,0.0,-1335.0,0.0,0.0,1.0,101291
0.0,0.0,0.0,0.0,-16670.0,0.0,10630.0,-4870.0,-465.0,0.3333,0.0,101293
0.0,0.1526,0.0,0.0,-16620.0,0.0,0.0,-10056.0,0.0,0.0,0.0,101295
0.0,0.0964,1852.6595,34385.137,-16070.0,0.2021,-1006.0,-8380.0,-2418.0,0.3333,0.0,101298
0.2,0.0,11250.0,114713.57,-16340.0,2.3,-422.5,-8400.0,-2384.0,0.3,1.0,101300
0.0,0.0,0.0,0.0,-9720.0,0.0,-655.0,-4348.0,-655.0,0.0,0.0,101302
0.0,0.0,0.0,0.0,-9390.0,0.0,9176.0,-262.0,-373.0,0.3333,0.0,101303
0.0,0.0,0.0,0.0,-10600.0,0.0,1037.0,-989.0,1037.0,1.0,0.0,101304
0.0,0.0,0.0,0.0,-22240.0,0.0,31.2,-6304.0,-304.0,0.1666,0.0,101306
0.2222,0.03738,2106.25,37555.688,-11630.0,0.1528,-172.4,-367.0,-1897.0,0.3333,0.0,101307
0.0,0.0,0.0,0.0,-22340.0,0.0,0.0,-5270.0,0.0,0.0,0.0,101309
0.0,0.0,0.0,0.0,-21500.0,0.0,-864.0,-9590.0,-1985.0,0.05884,0.0,101310
0.0,0.3467,0.0,0.0,-20160.0,0.0,-528.0,-10470.0,-2524.0,0.1428,0.0,101311
0.0,0.01219,3483.8708,14382.978,-19570.0,0.2188,0.0,-8984.0,0.0,0.0,0.0,101312
0.0,0.2142,15103.125,252391.11,-16180.0,1.947,231.5,-7884.0,-1178.0,0.6665,0.0,101313
0.0,0.2678,0.0,0.0,-10340.0,0.0,-613.0,-3070.0,-1002.0,0.3333,0.0,101314
0.0,0.09753,0.0,0.0,-19940.0,0.0,-218.2,-3180.0,-2352.0,0.2,0.0,101315
0.0,0.15,0.0,0.0,-23800.0,0.0,-1388.0,-188.0,-2680.0,0.1428,0.0,101316
0.0,0.0645,0.0,0.0,-19000.0,0.0,15130.0,-5470.0,-811.0,0.5,0.0,101317
0.0,0.0,0.0,0.0,-8824.0,0.0,0.0,-3650.0,0.0,1.0,0.0,101319
0.0,0.0,0.0,0.0,-10110.0,0.0,-720.0,-242.0,-1737.0,0.0,0.0,101320
0.1571,0.0,3349.2856,54420.035,-17260.0,0.2142,-979.0,-9220.0,-2618.0,0.3635,0.0,101321
0.0741,0.0,5722.222,56799.66,-16640.0,1.654,0.0,-3048.0,0.0,0.0,0.0,101322
0.1263,0.1428,2088.9473,103372.516,-23630.0,0.1685,-634.5,-8390.0,-2608.0,0.1666,0.0,101323
0.0,0.5,0.0,0.0,-15150.0,0.0,692.0,0.0,-49.0,0.0,0.0,101324
0.0,0.0,0.0,0.0,-20740.0,0.0,-257.2,-8530.0,-1991.0,0.1428,0.0,101325
0.0,0.0,0.0,0.0,-23360.0,0.0,-941.5,-2824.0,-2228.0,0.0,0.0,101326
0.0,0.0,0.0,0.0,-20060.0,0.0,7.0,-8470.0,-283.0,0.0,0.0,101328
0.0,0.0,0.0,0.0,-15064.0,0.0,978.5,-2614.0,314.0,0.5,1.0,101330
0.0,0.2856,0.0,0.0,-10056.0,0.0,1682.0,-4496.0,-2730.0,0.375,0.0,101331
0.0,0.125,0.0,0.0,-22400.0,0.0,0.0,-10320.0,0.0,0.0,0.0,101333
0.0,0.1719,0.0,0.0,-21650.0,0.0,-1570.0,-5170.0,-2356.0,0.0,0.0,101334
0.0,0.3572,0.0,0.0,-11740.0,0.0,-1010.0,-209.0,-2416.0,0.125,0.0,101335
0.0,0.0,0.0,0.0,-8230.0,0.0,181.8,-1535.0,-316.0,0.4285,0.0,101336
0.0,0.0,0.0,0.0,-8096.0,0.0,0.0,-1686.0,0.0,0.0,0.0,101338
0.0,0.1578,0.0,0.0,-9670.0,0.0,8.836,-4530.0,-993.0,0.3333,0.0,101339
0.0,0.0,0.0,0.0,-11020.0,0.0,0.0,-1725.0,0.0,0.0,1.0,101340
0.0,0.0,0.0,0.0,-19980.0,0.0,-1636.0,-9000.0,-2544.0,0.0,0.0,101341
0.0,0.0,0.0,0.0,-15010.0,0.0,247.2,-7630.0,-652.0,0.3333,0.0,101342
0.15,0.03125,70096.16,301341.44,-20540.0,0.7,254.8,-2236.0,-1522.0,0.1111,0.0,101344
0.0,0.0357,0.0,0.0,-19340.0,0.0,-683.5,-1392.0,-2360.0,0.3333,0.0,101347
0.0,0.03226,0.0,0.0,-8984.0,0.0,294.0,-2968.0,294.0,0.0,0.0,101348
0.0,0.1,0.0,0.0,-18030.0,0.0,465.0,-855.0,465.0,0.0,0.0,101349
0.0,0.1666,0.0,0.0,-21020.0,0.0,-1662.0,-1284.0,-1949.0,0.0,0.0,101350
0.0,0.0,0.0,0.0,-10860.0,0.0,-499.8,-1385.0,-1053.0,0.0,0.0,101351
0.0,0.0,0.0,0.0,-13910.0,0.0,-1070.0,-3304.0,-2027.0,0.0,0.0,101352
0.0,0.1578,0.0,0.0,-22930.0,0.0,0.0,-6650.0,0.0,0.0,0.0,101357
0.0,0.0,0.0,0.0,-13970.0,0.0,-1763.0,-115.0,-2156.0,0.5,0.0,101358
0.0,0.0345,0.0,0.0,-9540.0,0.0,289.8,-1435.0,-392.0,0.4285,0.0,101359
0.0,0.0,0.0,0.0,-21170.0,0.0,46.0,-3212.0,-79.0,0.2,1.0,101360
0.0,0.0,0.0,0.0,-9810.0,0.0,0.0,-3740.0,0.0,0.0,0.0,101361
0.0,0.2,0.0,0.0,-20380.0,0.0,741.0,-755.0,-525.0,0.25,0.0,101364
0.0,0.3333,0.0,0.0,-10360.0,0.0,3200.0,-1497.0,613.0,0.0,0.0,101369
0.0,0.0435,0.0,0.0,-12080.0,0.0,583.5,-2558.0,-544.0,0.3333,0.0,101370
0.0,0.3208,0.0,8113.725,-18460.0,0.25,-484.0,-6084.0,-1961.0,0.375,0.0,101371
0.0,0.0,0.0,0.0,-13416.0,0.0,251.4,-1520.0,-1056.0,0.2,0.0,101372
0.02272,0.05634,0.0,7420.675,-16480.0,0.02272,8.8,-8460.0,-2198.0,0.1666,1.0,101373
0.0,0.0,0.0,0.0,-15540.0,0.0,-990.0,-4924.0,-2009.0,0.2,0.0,101375
0.0,0.389,0.0,0.0,-20510.0,0.0,0.0,-3.0,0.0,0.0,0.0,101376
0.0,0.05,0.0,0.0,-16480.0,0.0,-200.0,-1106.0,-352.0,0.0,0.0,101377
0.0,0.3542,0.0,0.0,-15310.0,0.0,-1289.0,-3590.0,-2132.0,0.0,0.0,101378
0.07526,0.08,5820.968,118846.375,-13820.0,0.8174,3154.0,-6750.0,-443.0,0.1,0.0,101379
0.5713,0.0682,12342.857,202813.27,-19280.0,0.8096,-1152.0,-13400.0,-2002.0,0.0,0.0,101381
0.0,0.0,0.0,0.0,-8760.0,0.0,1674.0,-1195.0,1674.0,0.0,1.0,101382
0.5,0.0,60000.0,360963.75,-10240.0,1.333,15410.0,-1893.0,-270.0,0.5,0.0,101384
0.0,0.0,0.0,0.0,-12060.0,0.0,6972.0,-218.0,1217.0,0.5,0.0,101385
0.0,0.3906,0.0,0.0,-21980.0,0.0,0.0,-3466.0,0.0,0.0,0.0,101386
0.0,0.0,0.0,0.0,-18140.0,0.0,-1236.0,-10130.0,-1236.0,0.5,0.0,101387
0.0,0.0,0.0,0.0,-11510.0,0.0,1936.0,-5990.0,-493.0,0.5454,0.0,101388
0.1428,0.1482,38378.57,68877.2,-17400.0,0.7617,2812.0,-9950.0,-713.0,0.4,0.0,101389
0.0,0.0833,0.0,49990.15,-18130.0,0.0125,0.0,-4904.0,0.0,0.0,0.0,101390
0.0,0.1305,0.0,0.0,-12260.0,0.0,991.5,-1133.0,-625.0,0.1,0.0,101391
0.0,0.0,0.0,0.0,-19820.0,0.0,-1063.0,-793.0,-1206.0,0.3333,0.0,101392
0.0,0.1818,0.0,0.0,-15464.0,0.0,-279.5,-6704.0,-1896.0,0.2,0.0,101393
0.0,0.0,0.0,0.0,-15600.0,0.0,-664.5,-5132.0,-1424.0,0.5,0.0,101394
0.0,0.0,0.0,0.0,-21920.0,0.0,-954.0,-4292.0,-2432.0,0.1428,0.0,101395
0.0,0.0,0.0,0.0,-19780.0,0.0,-1898.0,-5390.0,-1898.0,0.0,0.0,101396
0.0,0.02632,0.0,0.0,-15130.0,0.0,0.0,-2604.0,0.0,0.0,0.0,101397
0.0,0.0,0.0,0.0,-21000.0,0.0,30.62,-6460.0,-2496.0,0.25,0.0,101400
0.0,0.5264,0.0,0.0,-11790.0,0.0,-939.0,-741.0,-939.0,0.0,0.0,101402
0.0,0.1837,0.0,25810.164,-15300.0,0.3242,-784.5,-9330.0,-2148.0,0.5,0.0,101403
0.0,0.0833,0.0,0.0,-19540.0,0.0,680.0,-2452.0,520.0,0.5,0.0,101404
0.1042,0.0833,5610.9375,134360.22,-11690.0,0.6147,1526.0,-2432.0,-2648.0,0.2856,0.0,101405
0.0,0.0566,0.0,0.0,-14440.0,0.0,412.5,-89.0,-673.0,0.75,1.0,101406
0.02678,0.0708,1701.5625,22378.82,-12170.0,0.1339,-1107.0,-6230.0,-1122.0,1.0,0.0,101407
0.0,0.03125,0.0,0.0,-15930.0,0.0,-1058.0,-7844.0,-2418.0,0.25,0.0,101408
0.0,0.353,0.0,0.0,-15060.0,0.0,-697.0,-9064.0,-697.0,0.0,0.0,101409
0.0,0.0,0.0,0.0,-12824.0,0.0,61.2,-6470.0,-951.0,0.4546,0.0,101410
0.0,0.0,0.0,0.0,-18910.0,0.0,-1044.0,-4604.0,-2564.0,0.3333,0.0,101411
0.0,0.1111,0.0,0.0,-24300.0,0.0,-267.2,-13784.0,-688.0,0.0,0.0,101413
0.0,0.0,0.0,0.0,-21710.0,0.0,463.5,-5490.0,-22.0,0.5,0.0,101414
0.0,0.0,0.0,0.0,-23340.0,0.0,6096.0,-4256.0,-1446.0,0.2,0.0,101415
0.0,0.0,0.0,0.0,-22080.0,0.0,487.0,-4850.0,487.0,0.0,0.0,101416
0.5386,0.3813,5793.75,88322.98,-17070.0,0.9424,172.0,-17010.0,-193.0,0.0,0.0,101417
0.0,0.4,0.0,0.0,-8590.0,0.0,0.0,-196.0,0.0,0.0,0.0,101418
0.0,0.0,0.0,0.0,-17250.0,0.0,277.8,-777.0,-1086.0,0.1666,0.0,101419
0.0,0.1,0.0,0.0,-15120.0,0.0,531.0,-5468.0,325.0,0.3333,1.0,101420
0.0,0.0,0.0,0.0,-11390.0,0.0,-280.5,-5990.0,-1117.0,0.1428,0.0,101421
0.0,0.06665,0.0,0.0,-8950.0,0.0,-429.0,-707.0,-429.0,0.0,0.0,101422
0.0,0.1395,890.625,36336.89,-19400.0,0.0833,0.0,-1196.0,0.0,0.0,0.0,101423
0.0,0.0,0.0,0.0,-15060.0,0.0,1074.0,-1331.0,1044.0,1.0,0.0,101424
0.0,0.10345,0.0,0.0,-16620.0,0.0,14.0,-3272.0,-1747.0,0.0,0.0,101425
0.0,0.0833,13575.0,70948.36,-22180.0,0.9062,-1798.0,-9230.0,-2680.0,0.0,0.0,101430
0.0,0.3438,0.0,0.0,-13940.0,0.0,1976.0,-8056.0,-1420.0,0.2142,0.0,101431
0.0,0.0,0.0,0.0,-13224.0,0.0,-158.0,-7190.0,-2546.0,0.2222,0.0,101432
0.0,0.06024,17550.0,69390.93,-21420.0,1.36,1031.0,-6944.0,921.0,1.0,0.0,101433
0.0,0.0,0.0,0.0,-23710.0,0.0,-99.4,-13290.0,-1007.0,0.3333,0.0,101435
0.0,0.0,0.0,0.0,-10790.0,0.0,0.0,-25.0,0.0,0.0,0.0,101436
0.0,0.0,0.0,0.0,-14510.0,0.0,-331.2,-5676.0,-1566.0,0.2666,0.0,101437
0.0,0.2693,0.0,0.0,-9620.0,0.0,0.0,-3842.0,0.0,0.0,0.0,101438
0.086,0.2307,1540.7609,21592.248,-19020.0,0.0968,4944.0,-8570.0,-1160.0,0.1666,0.0,101439
0.0,0.4333,0.0,0.0,-11680.0,0.0,2006.0,-5064.0,-2360.0,0.1666,0.0,101441
0.0,0.1786,0.0,0.0,-20400.0,0.0,-1020.0,-6068.0,-2348.0,0.0,0.0,101442
0.0,0.0,0.0,0.0,-12030.0,0.0,0.0,-5028.0,0.0,0.0,0.0,101443
0.0,0.1,0.0,0.0,-10160.0,0.0,-84.5,-9200.0,-249.0,0.0,1.0,101444
0.0,0.0,0.0,0.0,-8500.0,0.0,0.0,-7830.0,0.0,0.0,0.0,101445
0.0,0.0,0.0,0.0,-8260.0,0.0,0.0,-2964.0,0.0,0.0,0.0,101446
0.03226,0.0482,29555.357,21764.23,-14030.0,1.451,-207.0,-8132.0,-207.0,1.0,0.0,101447
0.0,0.0,0.0,0.0,-12650.0,0.0,-1209.0,-777.0,-2440.0,0.25,0.0,101450
0.0,0.0,0.0,0.0,-13820.0,0.0,0.0,-949.0,0.0,0.0,0.0,101451
0.0,0.0,0.0,0.0,-10376.0,0.0,2037.0,-155.0,783.0,0.3333,0.0,101452
0.0,0.138,0.0,0.0,-20180.0,0.0,-500.2,-2025.0,-1893.0,0.0,0.0,101453
0.0,0.04166,0.0,0.0,-22160.0,0.0,-647.0,-10860.0,-2594.0,0.25,0.0,101454
0.05884,0.01351,6723.5293,51785.754,-9790.0,0.2354,750.5,-4244.0,316.0,0.0,0.0,101455
0.0,0.25,0.0,0.0,-16500.0,0.0,0.0,-4936.0,0.0,0.0,0.0,101456
0.0,0.127,0.0,0.0,-18430.0,0.0,-530.0,-10930.0,-985.0,0.0,0.0,101457
0.0,0.2,0.0,0.0,-9010.0,0.0,1728.0,-2946.0,1728.0,0.0,1.0,101458
0.0,0.02083,0.0,0.0,-17500.0,0.0,0.0,-8424.0,0.0,0.0,0.0,101459
0.0,0.0909,0.0,0.0,-16900.0,0.0,0.0,-4264.0,0.0,0.0,0.0,101460
0.2708,0.0119,9459.375,145679.36,-21760.0,0.9897,442.5,-11150.0,-151.0,0.6,0.0,101461
0.0,0.0,0.0,0.0,-10024.0,0.0,317.0,-4564.0,-270.0,0.3333,0.0,101462
0.0,0.1212,0.0,0.0,-14210.0,0.0,-1714.0,-8350.0,-2346.0,0.0,0.0,101463
0.179,0.0,22125.79,116026.36,-17600.0,1.263,-876.5,-2820.0,-2540.0,0.5,0.0,101464
0.0,0.0625,0.0,0.0,-8960.0,0.0,-733.5,-8690.0,-1011.0,0.0,0.0,101466
0.0,0.1,0.0,0.0,-11360.0,0.0,-416.8,-5404.0,-1465.0,0.6665,0.0,101468
0.0,0.05264,4500.0,48372.082,-22400.0,10.14,-450.0,-470.0,-1602.0,0.0,0.0,101469
0.0814,0.06665,8470.588,73316.52,-21780.0,0.5933,0.0,-9610.0,0.0,0.0,0.0,101470
0.0,0.1666,0.0,0.0,-18180.0,0.0,-990.5,-6692.0,-2672.0,0.0,0.0,101471
0.0,0.0,0.0,0.0,-13464.0,0.0,-181.9,-6710.0,-1468.0,0.1428,0.0,101473
0.0,0.25,0.0,0.0,-13250.0,0.0,0.0,-4296.0,0.0,0.0,1.0,101474
0.0,0.1053,0.0,0.0,-21980.0,0.0,-126.0,-7720.0,-419.0,0.0,0.0,101475
0.0,0.03333,0.0,0.0,-16220.0,0.0,-667.0,-6184.0,-2334.0,0.0,0.0,101476
0.1538,0.0682,72675.0,211501.56,-15944.0,1.0,0.0,-8176.0,0.0,0.0,0.0,101477
0.0,0.05884,0.0,0.0,-22910.0,0.0,361.5,-3318.0,25.0,0.2,0.0,101479
0.0,0.0,0.0,0.0,-18060.0,0.0,0.0,-77.0,0.0,0.0,0.0,101480
0.0,0.4119,0.0,0.0,-12776.0,0.0,791.5,-6780.0,-14.0,0.5,0.0,101481
0.0,0.0,0.0,0.0,-18800.0,0.0,803.5,-3272.0,171.0,0.4,0.0,101482
0.0,0.0,9.375,6.75,-16660.0,0.010414,-371.5,-1765.0,-1475.0,0.5,0.0,101483
0.0,0.2778,0.0,0.0,-14500.0,0.0,1023.0,-755.0,-1903.0,0.0,1.0,101484
0.2856,0.014084,16615.385,164984.19,-11420.0,2.572,-555.5,-5372.0,-1691.0,0.0,0.0,101485
0.0,0.0,0.0,0.0,-10930.0,0.0,-884.0,-9960.0,-2156.0,0.5,0.0,101486
0.0,0.0,0.0,0.0,-18600.0,0.0,-1374.0,-12700.0,-2412.0,0.25,0.0,101487
0.0,0.0,13500.0,42493.715,-19310.0,0.125,-502.5,-5052.0,-1477.0,0.1,0.0,101488
0.0909,0.1904,4090.9092,31654.98,-11880.0,0.0909,0.0,-4924.0,0.0,0.0,0.0,101489
0.0,0.0,34578.95,89205.96,-18740.0,27.53,-303.0,-4920.0,-1520.0,0.0,0.0,101490
0.0,0.02817,4155.8823,104746.39,-13970.0,8.7,-2454.0,-3432.0,-2760.0,0.0,0.0,101491
0.0,0.0,0.0,0.0,-20910.0,0.0,761.0,-8310.0,761.0,1.0,0.0,101492
0.0,0.02942,0.0,0.0,-15350.0,0.0,-309.8,-2740.0,-2240.0,0.0,0.0,101493
0.0,0.04166,0.0,0.0,-14320.0,0.0,390.0,-6350.0,390.0,0.0,0.0,101494
0.0,0.05884,0.0,0.0,-15140.0,0.0,995.5,-8510.0,-359.0,0.2856,1.0,101495
0.0,0.0345,0.0,0.0,-24640.0,0.0,-388.0,-4970.0,-1660.0,0.4285,0.0,101496
